0x0008,0x0122,0x0000,0x0000,MappingResourceName,LO,1,
0x0008,0x0123,0x0000,0x0000,ContextGroupIdentificationSequence,SQ,1,
0x0008,0x0124,0x0000,0x0000,MappingResourceIdentificationSequence,SQ,1,
0x0008,0x0201,0x0000,0x0000,TimezoneOffsetFromUTC,SH,1,
0x0008,0x0220,0x0000,0x0000,ResponsibleGroupCodeSequence,SQ,1,
0x0008,0x0221,0x0000,0x0000,EquipmentModality,CS,1,
0x0008,0x0222,0x0000,0x0000,ManufacturerRelatedModelGroup,LO,1,
0x0008,0x0300,0x0000,0x0000,PrivateDataElementCharacteristicsSequence,SQ,1,
0x0008,0x0301,0x0000,0x0000,PrivateGroupReference,US,1,
0x0008,0x0302,0x0000,0x0000,PrivateCreatorReference,LO,1,
0x0008,0x0303,0x0000,0x0000,BlockIdentifyingInformationStatus,CS,1,
0x0008,0x0304,0x0000,0x0000,NonidentifyingPrivateElements,US,1-n,
0x0008,0x0306,0x0000,0x0000,IdentifyingPrivateElements,US,1-n,
0x0008,0x0305,0x0000,0x0000,DeidentificationActionSequence,SQ,1,
0x0008,0x0307,0x0000,0x0000,DeidentificationAction,CS,1,
0x0008,0x0308,0x0000,0x0000,PrivateDataElement,US,1,
0x0008,0x0309,0x0000,0x0000,PrivateDataElementValueMultiplicity,UL,1-3,
0x0008,0x030A,0x0000,0x0000,PrivateDataElementValueRepresentation,CS,1,
0x0008,0x030B,0x0000,0x0000,PrivateDataElementNumberOfItems,UL,1-2,
0x0008,0x030C,0x0000,0x0000,PrivateDataElementName,UC,1,
0x0008,0x030D,0x0000,0x0000,PrivateDataElementKeyword,UC,1,
0x0008,0x030E,0x0000,0x0000,PrivateDataElementDescription,UT,1,
0x0008,0x030F,0x0000,0x0000,PrivateDataElementEncoding,UT,1,
0x0008,0x0310,0x0000,0x0000,PrivateDataElementDefinitionSequence,SQ,1,
0x0008,0x1000,0x0000,0x0000,NetworkID,AE,1,RET
0x0008,0x1010,0x0000,0x0000,StationName,SH,1,
0x0008,0x1030,0x0000,0x0000,StudyDescription,LO,1,
0x0008,0x1032,0x0000,0x0000,ProcedureCodeSequence,SQ,1,
0x0008,0x103E,0x0000,0x0000,SeriesDescription,LO,1,
0x0008,0x103F,0x0000,0x0000,SeriesDescriptionCodeSequence,SQ,1,
0x0008,0x1040,0x0000,0x0000,InstitutionalDepartmentName,LO,1,
0x0008,0x1041,0x0000,0x0000,InstitutionalDepartmentTypeCodeSequence,SQ,1,
0x0008,0x1048,0x0000,0x0000,PhysiciansOfRecord,PN,1-n,
0x0008,0x1049,0x0000,0x0000,PhysiciansOfRecordIdentificationSequence,SQ,1,
0x0008,0x1050,0x0000,0x0000,PerformingPhysicianName,PN,1-n,
0x0008,0x1052,0x0000,0x0000,PerformingPhysicianIdentificationSequence,SQ,1,
0x0008,0x1060,0x0000,0x0000,NameOfPhysiciansReadingStudy,PN,1-n,
0x0008,0x1062,0x0000,0x0000,PhysiciansReadingStudyIdentificationSequence,SQ,1,
0x0008,0x1070,0x0000,0x0000,OperatorsName,PN,1-n,
0x0008,0x1072,0x0000,0x0000,OperatorIdentificationSequence,SQ,1,
0x0008,0x1080,0x0000,0x0000,AdmittingDiagnosesDescription,LO,1-n,
0x0008,0x1084,0x0000,0x0000,AdmittingDiagnosesCodeSequence,SQ,1,
0x0008,0x1090,0x0000,0x0000,ManufacturerModelName,LO,1,
0x0008,0x1100,0x0000,0x0000,ReferencedResultsSequence,SQ,1,RET
0x0008,0x1110,0x0000,0x0000,ReferencedStudySequence,SQ,1,
0x0008,0x1111,0x0000,0x0000,ReferencedPerformedProcedureStepSequence,SQ,1,
0x0008,0x1115,0x0000,0x0000,ReferencedSeriesSequence,SQ,1,
0x0008,0x1120,0x0000,0x0000,ReferencedPatientSequence,SQ,1,
0x0008,0x1125,0x0000,0x0000,ReferencedVisitSequence,SQ,1,
0x0008,0x1130,0x0000,0x0000,ReferencedOverlaySequence,SQ,1,RET
0x0008,0x1134,0x0000,0x0000,ReferencedStereometricInstanceSequence,SQ,1,
0x0008,0x113A,0x0000,0x0000,ReferencedWaveformSequence,SQ,1,
0x0008,0x1140,0x0000,0x0000,ReferencedImageSequence,SQ,1,
0x0008,0x1145,0x0000,0x0000,ReferencedCurveSequence,SQ,1,RET
0x0008,0x114A,0x0000,0x0000,ReferencedInstanceSequence,SQ,1,
0x0008,0x114B,0x0000,0x0000,ReferencedRealWorldValueMappingInstanceSequence,SQ,1,
0x0008,0x1150,0x0000,0x0000,ReferencedSOPClassUID,UI,1,
0x0008,0x1155,0x0000,0x0000,ReferencedSOPInstanceUID,UI,1,
0x0008,0x1156,0x0000,0x0000,DefinitionSourceSequence,SQ,1,
0x0008,0x115A,0x0000,0x0000,SOPClassesSupported,UI,1-n,
0x0008,0x1160,0x0000,0x0000,ReferencedFrameNumber,IS,1-n,
0x0008,0x1161,0x0000,0x0000,SimpleFrameList,UL,1-n,
0x0008,0x1162,0x0000,0x0000,CalculatedFrameList,UL,3-3n,
0x0008,0x1163,0x0000,0x0000,TimeRange,FD,2,
0x0008,0x1164,0x0000,0x0000,FrameExtractionSequence,SQ,1,
0x0008,0x1167,0x0000,0x0000,MultiFrameSourceSOPInstanceUID,UI,1,
0x0008,0x1190,0x0000,0x0000,RetrieveURL,UR,1,
0x0008,0x1195,0x0000,0x0000,TransactionUID,UI,1,
0x0008,0x1196,0x0000,0x0000,WarningReason,US,1,
0x0008,0x1197,0x0000,0x0000,FailureReason,US,1,
0x0008,0x1198,0x0000,0x0000,FailedSOPSequence,SQ,1,
0x0008,0x1199,0x0000,0x0000,ReferencedSOPSequence,SQ,1,
0x0008,0x119A,0x0000,0x0000,OtherFailuresSequence,SQ,1,
0x0008,0x1200,0x0000,0x0000,StudiesContainingOtherReferencedInstancesSequence,SQ,1,
0x0008,0x1250,0x0000,0x0000,RelatedSeriesSequence,SQ,1,
0x0008,0x2110,0x0000,0x0000,LossyImageCompressionRetired,CS,1,RET
0x0008,0x2111,0x0000,0x0000,DerivationDescription,ST,1,
0x0008,0x2112,0x0000,0x0000,SourceImageSequence,SQ,1,
0x0008,0x2120,0x0000,0x0000,StageName,SH,1,
0x0008,0x2122,0x0000,0x0000,StageNumber,IS,1,
0x0008,0x2124,0x0000,0x0000,NumberOfStages,IS,1,
0x0008,0x2127,0x0000,0x0000,ViewName,SH,1,
0x0008,0x2128,0x0000,0x0000,ViewNumber,IS,1,
0x0008,0x2129,0x0000,0x0000,NumberOfEventTimers,IS,1,
0x0008,0x212A,0x0000,0x0000,NumberOfViewsInStage,IS,1,
0x0008,0x2130,0x0000,0x0000,EventElapsedTimes,DS,1-n,
0x0008,0x2132,0x0000,0x0000,EventTimerNames,LO,1-n,
0x0008,0x2133,0x0000,0x0000,EventTimerSequence,SQ,1,
0x0008,0x2134,0x0000,0x0000,EventTimeOffset,FD,1,
0x0008,0x2135,0x0000,0x0000,EventCodeSequence,SQ,1,
0x0008,0x2142,0x0000,0x0000,StartTrim,IS,1,
0x0008,0x2143,0x0000,0x0000,StopTrim,IS,1,
0x0008,0x2144,0x0000,0x0000,RecommendedDisplayFrameRate,IS,1,
0x0008,0x2200,0x0000,0x0000,TransducerPosition,CS,1,RET
0x0008,0x2204,0x0000,0x0000,TransducerOrientation,CS,1,RET
0x0008,0x2208,0x0000,0x0000,AnatomicStructure,CS,1,RET
0x0008,0x2218,0x0000,0x0000,AnatomicRegionSequence,SQ,1,
0x0008,0x2220,0x0000,0x0000,AnatomicRegionModifierSequence,SQ,1,
0x0008,0x2228,0x0000,0x0000,PrimaryAnatomicStructureSequence,SQ,1,
0x0008,0x2229,0x0000,0x0000,AnatomicStructureSpaceOrRegionSequence,SQ,1,RET
0x0008,0x2230,0x0000,0x0000,PrimaryAnatomicStructureModifierSequence,SQ,1,
0x0008,0x2240,0x0000,0x0000,TransducerPositionSequence,SQ,1,RET
0x0008,0x2242,0x0000,0x0000,TransducerPositionModifierSequence,SQ,1,RET
0x0008,0x2244,0x0000,0x0000,TransducerOrientationSequence,SQ,1,RET
0x0008,0x2246,0x0000,0x0000,TransducerOrientationModifierSequence,SQ,1,RET
0x0008,0x2251,0x0000,0x0000,AnatomicStructureSpaceOrRegionCodeSequenceTrial,SQ,1,RET
0x0008,0x2253,0x0000,0x0000,AnatomicPortalOfEntranceCodeSequenceTrial,SQ,1,RET
0x0008,0x2255,0x0000,0x0000,AnatomicApproachDirectionCodeSequenceTrial,SQ,1,RET
0x0008,0x2256,0x0000,0x0000,AnatomicPerspectiveDescriptionTrial,ST,1,RET
0x0008,0x2257,0x0000,0x0000,AnatomicPerspectiveCodeSequenceTrial,SQ,1,RET
0x0008,0x2258,0x0000,0x0000,AnatomicLocationOfExaminingInstrumentDescriptionTrial,ST,1,RET
0x0008,0x2259,0x0000,0x0000,AnatomicLocationOfExaminingInstrumentCodeSequenceTrial,SQ,1,RET
0x0008,0x225A,0x0000,0x0000,AnatomicStructureSpaceOrRegionModifierCodeSequenceTrial,SQ,1,RET
0x0008,0x225C,0x0000,0x0000,OnAxisBackgroundAnatomicStructureCodeSequenceTrial,SQ,1,RET
0x0008,0x3001,0x0000,0x0000,AlternateRepresentationSequence,SQ,1,
0x0008,0x3010,0x0000,0x0000,IrradiationEventUID,UI,1-n,
0x0008,0x3011,0x0000,0x0000,SourceIrradiationEventSequence,SQ,1,
0x0008,0x3012,0x0000,0x0000,RadiopharmaceuticalAdministrationEventUID,UI,1,
0x0008,0x4000,0x0000,0x0000,IdentifyingComments,LT,1,RET
0x0008,0x9007,0x0000,0x0000,FrameType,CS,4,
0x0008,0x9092,0x0000,0x0000,ReferencedImageEvidenceSequence,SQ,1,
0x0008,0x9121,0x0000,0x0000,ReferencedRawDataSequence,SQ,1,
0x0008,0x9123,0x0000,0x0000,CreatorVersionUID,UI,1,
0x0008,0x9124,0x0000,0x0000,DerivationImageSequence,SQ,1,
0x0008,0x9154,0x0000,0x0000,SourceImageEvidenceSequence,SQ,1,
0x0008,0x9205,0x0000,0x0000,PixelPresentation,CS,1,
0x0008,0x9206,0x0000,0x0000,VolumetricProperties,CS,1,
0x0008,0x9207,0x0000,0x0000,VolumeBasedCalculationTechnique,CS,1,
0x0008,0x9208,0x0000,0x0000,ComplexImageComponent,CS,1,
0x0008,0x9209,0x0000,0x0000,AcquisitionContrast,CS,1,
0x0008,0x9215,0x0000,0x0000,DerivationCodeSequence,SQ,1,
0x0008,0x9237,0x0000,0x0000,ReferencedPresentationStateSequence,SQ,1,
0x0008,0x9410,0x0000,0x0000,ReferencedOtherPlaneSequence,SQ,1,
0x0008,0x9458,0x0000,0x0000,FrameDisplaySequence,SQ,1,
0x0008,0x9459,0x0000,0x0000,RecommendedDisplayFrameRateInFloat,FL,1,
0x0008,0x9460,0x0000,0x0000,SkipFrameRangeFlag,CS,1,
0x0010,0x0010,0x0000,0x0000,PatientName,PN,1,
0x0010,0x0020,0x0000,0x0000,PatientID,LO,1,
0x0010,0x0021,0x0000,0x0000,IssuerOfPatientID,LO,1,
0x0010,0x0022,0x0000,0x0000,TypeOfPatientID,CS,1,
0x0010,0x0024,0x0000,0x0000,IssuerOfPatientIDQualifiersSequence,SQ,1,
0x0010,0x0026,0x0000,0x0000,SourcePatientGroupIdentificationSequence,SQ,1,
0x0010,0x0027,0x0000,0x0000,GroupOfPatientsIdentificationSequence,SQ,1,
0x0010,0x0028,0x0000,0x0000,SubjectRelativePositionInImage,US,3,
0x0010,0x0030,0x0000,0x0000,PatientBirthDate,DA,1,
0x0010,0x0032,0x0000,0x0000,PatientBirthTime,TM,1,
0x0010,0x0033,0x0000,0x0000,PatientBirthDateInAlternativeCalendar,LO,1,
0x0010,0x0034,0x0000,0x0000,PatientDeathDateInAlternativeCalendar,LO,1,
0x0010,0x0035,0x0000,0x0000,PatientAlternativeCalendar,CS,1,
0x0010,0x0040,0x0000,0x0000,PatientSex,CS,1,
0x0010,0x0050,0x0000,0x0000,PatientInsurancePlanCodeSequence,SQ,1,
0x0010,0x0101,0x0000,0x0000,PatientPrimaryLanguageCodeSequence,SQ,1,
0x0010,0x0102,0x0000,0x0000,PatientPrimaryLanguageModifierCodeSequence,SQ,1,
0x0010,0x0200,0x0000,0x0000,QualityControlSubject,CS,1,
0x0010,0x0201,0x0000,0x0000,QualityControlSubjectTypeCodeSequence,SQ,1,
0x0010,0x0212,0x0000,0x0000,StrainDescription,UC,1,
0x0010,0x0213,0x0000,0x0000,StrainNomenclature,LO,1,
0x0010,0x0214,0x0000,0x0000,StrainStockNumber,LO,1,
0x0010,0x0215,0x0000,0x0000,StrainSourceRegistryCodeSequence,SQ,1,
0x0010,0x0216,0x0000,0x0000,StrainStockSequence,SQ,1,
0x0010,0x0217,0x0000,0x0000,StrainSource,LO,1,
0x0010,0x0218,0x0000,0x0000,StrainAdditionalInformation,UT,1,
0x0010,0x0219,0x0000,0x0000,StrainCodeSequence,SQ,1,
0x0010,0x0221,0x0000,0x0000,GeneticModificationsSequence,SQ,1,
0x0010,0x0222,0x0000,0x0000,GeneticModificationsDescription,UC,1,
0x0010,0x0223,0x0000,0x0000,GeneticModificationsNomenclature,LO,1,
0x0010,0x0229,0x0000,0x0000,GeneticModificationsCodeSequence,SQ,1,
0x0010,0x1000,0x0000,0x0000,OtherPatientIDs,LO,1-n,RET
0x0010,0x1001,0x0000,0x0000,OtherPatientNames,PN,1-n,
0x0010,0x1002,0x0000,0x0000,OtherPatientIDsSequence,SQ,1,
0x0010,0x1005,0x0000,0x0000,PatientBirthName,PN,1,
0x0010,0x1010,0x0000,0x0000,PatientAge,AS,1,
0x0010,0x1020,0x0000,0x0000,PatientSize,DS,1,
0x0010,0x1021,0x0000,0x0000,PatientSizeCodeSequence,SQ,1,
0x0010,0x1022,0x0000,0x0000,PatientBodyMassIndex,DS,1,
0x0010,0x1023,0x0000,0x0000,MeasuredAPDimension,DS,1,
0x0010,0x1024,0x0000,0x0000,MeasuredLateralDimension,DS,1,
0x0010,0x1030,0x0000,0x0000,PatientWeight,DS,1,
0x0010,0x1040,0x0000,0x0000,PatientAddress,LO,1,
0x0010,0x1050,0x0000,0x0000,InsurancePlanIdentification,LO,1-n,RET
0x0010,0x1060,0x0000,0x0000,PatientMotherBirthName,PN,1,
0x0010,0x1080,0x0000,0x0000,MilitaryRank,LO,1,
0x0010,0x1081,0x0000,0x0000,BranchOfService,LO,1,
0x0010,0x1090,0x0000,0x0000,MedicalRecordLocator,LO,1,RET
0x0010,0x1100,0x0000,0x0000,ReferencedPatientPhotoSequence,SQ,1,
0x0010,0x2000,0x0000,0x0000,MedicalAlerts,LO,1-n,
0x0010,0x2110,0x0000,0x0000,Allergies,LO,1-n,
0x0010,0x2150,0x0000,0x0000,CountryOfResidence,LO,1,
0x0010,0x2152,0x0000,0x0000,RegionOfResidence,LO,1,
0x0010,0x2154,0x0000,0x0000,PatientTelephoneNumbers,SH,1-n,
0x0010,0x2155,0x0000,0x0000,PatientTelecomInformation,LT,1,
0x0010,0x2160,0x0000,0x0000,EthnicGroup,SH,1,
0x0010,0x2180,0x0000,0x0000,Occupation,SH,1,
0x0010,0x21A0,0x0000,0x0000,SmokingStatus,CS,1,
0x0010,0x21B0,0x0000,0x0000,AdditionalPatientHistory,LT,1,
0x0010,0x21C0,0x0000,0x0000,PregnancyStatus,US,1,
0x0010,0x21D0,0x0000,0x0000,LastMenstrualDate,DA,1,
0x0010,0x21F0,0x0000,0x0000,PatientReligiousPreference,LO,1,
0x0010,0x2201,0x0000,0x0000,PatientSpeciesDescription,LO,1,
0x0010,0x2202,0x0000,0x0000,PatientSpeciesCodeSequence,SQ,1,
0x0010,0x2203,0x0000,0x0000,PatientSexNeutered,CS,1,
0x0010,0x2210,0x0000,0x0000,AnatomicalOrientationType,CS,1,
0x0010,0x2292,0x0000,0x0000,PatientBreedDescription,LO,1,
0x0010,0x2293,0x0000,0x0000,PatientBreedCodeSequence,SQ,1,
0x0010,0x2294,0x0000,0x0000,BreedRegistrationSequence,SQ,1,
0x0010,0x2295,0x0000,0x0000,BreedRegistrationNumber,LO,1,
0x0010,0x2296,0x0000,0x0000,BreedRegistryCodeSequence,SQ,1,
0x0010,0x2297,0x0000,0x0000,ResponsiblePerson,PN,1,
0x0010,0x2298,0x0000,0x0000,ResponsiblePersonRole,CS,1,
0x0010,0x2299,0x0000,0x0000,ResponsibleOrganization,LO,1,
0x0010,0x4000,0x0000,0x0000,PatientComments,LT,1,
0x0010,0x9431,0x0000,0x0000,ExaminedBodyThickness,FL,1,
0x0012,0x0010,0x0000,0x0000,ClinicalTrialSponsorName,LO,1,
0x0012,0x0020,0x0000,0x0000,ClinicalTrialProtocolID,LO,1,
0x0012,0x0021,0x0000,0x0000,ClinicalTrialProtocolName,LO,1,
0x0012,0x0030,0x0000,0x0000,ClinicalTrialSiteID,LO,1,
0x0012,0x0031,0x0000,0x0000,ClinicalTrialSiteName,LO,1,
0x0012,0x0040,0x0000,0x0000,ClinicalTrialSubjectID,LO,1,
0x0012,0x0042,0x0000,0x0000,ClinicalTrialSubjectReadingID,LO,1,
0x0012,0x0050,0x0000,0x0000,ClinicalTrialTimePointID,LO,1,
0x0012,0x0051,0x0000,0x0000,ClinicalTrialTimePointDescription,ST,1,
0x0012,0x0052,0x0000,0x0000,LongitudinalTemporalOffsetFromEvent,FD,1,
0x0012,0x0053,0x0000,0x0000,LongitudinalTemporalEventType,CS,1,
0x0012,0x0060,0x0000,0x0000,ClinicalTrialCoordinatingCenterName,LO,1,
0x0012,0x0062,0x0000,0x0000,PatientIdentityRemoved,CS,1,
0x0012,0x0063,0x0000,0x0000,DeidentificationMethod,LO,1-n,
0x0012,0x0064,0x0000,0x0000,DeidentificationMethodCodeSequence,SQ,1,
0x0012,0x0071,0x0000,0x0000,ClinicalTrialSeriesID,LO,1,
0x0012,0x0072,0x0000,0x0000,ClinicalTrialSeriesDescription,LO,1,
0x0012,0x0081,0x0000,0x0000,ClinicalTrialProtocolEthicsCommitteeName,LO,1,
0x0012,0x0082,0x0000,0x0000,ClinicalTrialProtocolEthicsCommitteeApprovalNumber,LO,1,
0x0012,0x0083,0x0000,0x0000,ConsentForClinicalTrialUseSequence,SQ,1,
0x0012,0x0084,0x0000,0x0000,DistributionType,CS,1,
0x0012,0x0085,0x0000,0x0000,ConsentForDistributionFlag,CS,1,
0x0012,0x0086,0x0000,0x0000,EthicsCommitteeApprovalEffectivenessStartDate,DA,1,
0x0012,0x0087,0x0000,0x0000,EthicsCommitteeApprovalEffectivenessEndDate,DA,1,
0x0014,0x0023,0x0000,0x0000,CADFileFormat,ST,1,RET
0x0014,0x0024,0x0000,0x0000,ComponentReferenceSystem,ST,1,RET
0x0014,0x0025,0x0000,0x0000,ComponentManufacturingProcedure,ST,1,DICONDE
0x0014,0x0028,0x0000,0x0000,ComponentManufacturer,ST,1,DICONDE
0x0014,0x0030,0x0000,0x0000,MaterialThickness,DS,1-n,DICONDE
0x0014,0x0032,0x0000,0x0000,MaterialPipeDiameter,DS,1-n,DICONDE
0x0014,0x0034,0x0000,0x0000,MaterialIsolationDiameter,DS,1-n,DICONDE
0x0014,0x0042,0x0000,0x0000,MaterialGrade,ST,1,DICONDE
0x0014,0x0044,0x0000,0x0000,MaterialPropertiesDescription,ST,1,DICONDE
0x0014,0x0045,0x0000,0x0000,MaterialPropertiesFileFormatRetired,ST,1,RET
0x0014,0x0046,0x0000,0x0000,MaterialNotes,LT,1,DICONDE
0x0014,0x0050,0x0000,0x0000,ComponentShape,CS,1,DICONDE
0x0014,0x0052,0x0000,0x0000,CurvatureType,CS,1,DICONDE
0x0014,0x0054,0x0000,0x0000,OuterDiameter,DS,1,DICONDE
0x0014,0x0056,0x0000,0x0000,InnerDiameter,DS,1,DICONDE
0x0014,0x0100,0x0000,0x0000,ComponentWelderIDs,LO,1-n,DICONDE
0x0014,0x0101,0x0000,0x0000,SecondaryApprovalStatus,CS,1,DICONDE
0x0014,0x0102,0x0000,0x0000,SecondaryReviewDate,DA,1,DICONDE
0x0014,0x0103,0x0000,0x0000,SecondaryReviewTime,TM,1,DICONDE
0x0014,0x0104,0x0000,0x0000,SecondaryReviewerName,PN,1,DICONDE
0x0014,0x0105,0x0000,0x0000,RepairID,ST,1,DICONDE
0x0014,0x0106,0x0000,0x0000,MultipleComponentApprovalSequence,SQ,1,DICONDE
0x0014,0x0107,0x0000,0x0000,OtherApprovalStatus,CS,1-n,DICONDE
0x0014,0x0108,0x0000,0x0000,OtherSecondaryApprovalStatus,CS,1-n,DICONDE
0x0014,0x1010,0x0000,0x0000,ActualEnvironmentalConditions,ST,1,DICONDE
0x0014,0x1020,0x0000,0x0000,ExpiryDate,DA,1,DICONDE
0x0014,0x1040,0x0000,0x0000,EnvironmentalConditions,ST,1,DICONDE
0x0014,0x2002,0x0000,0x0000,EvaluatorSequence,SQ,1,DICONDE
0x0014,0x2004,0x0000,0x0000,EvaluatorNumber,IS,1,DICONDE
0x0014,0x2006,0x0000,0x0000,EvaluatorName,PN,1,DICONDE
0x0014,0x2008,0x0000,0x0000,EvaluationAttempt,IS,1,DICONDE
0x0014,0x2012,0x0000,0x0000,IndicationSequence,SQ,1,DICONDE
0x0014,0x2014,0x0000,0x0000,IndicationNumber,IS,1,DICONDE
0x0014,0x2016,0x0000,0x0000,IndicationLabel,SH,1,DICONDE
0x0014,0x2018,0x0000,0x0000,IndicationDescription,ST,1,DICONDE
0x0014,0x201A,0x0000,0x0000,IndicationType,CS,1-n,DICONDE
0x0014,0x201C,0x0000,0x0000,IndicationDisposition,CS,1,DICONDE
0x0014,0x201E,0x0000,0x0000,IndicationROISequence,SQ,1,DICONDE
0x0014,0x2030,0x0000,0x0000,IndicationPhysicalPropertySequence,SQ,1,DICONDE
0x0014,0x2032,0x0000,0x0000,PropertyLabel,SH,1,DICONDE
0x0014,0x2202,0x0000,0x0000,CoordinateSystemNumberOfAxes,IS,1,DICONDE
